timestamp,git_sha,case,lang,median_s,rss_bytes,bin_bytes,alloc_count,cycles,instructions
2026-09-02T23:14:20Z,0282a1c9,json,go,0.07,58589184,3766770,,339203594,2135271430
2026-09-04T08:50:30Z,f9540943,fib,bit,0.45,1933312,256848,6,1059271558,6791217446
2026-09-04T08:50:30Z,f9540943,fib,c,0.24,1474560,33448,,640720729,3146524456
2026-09-04T08:50:30Z,f9540943,fib,go,0.37,4292608,2429906,,929387603,5137118976
2026-09-04T08:50:30Z,f9540943,mandelbrot,bit,0.81,1933312,257015,6,2125135562,5421850822
2026-09-04T08:50:30Z,f9540943,mandelbrot,c,0.62,1458176,33440,,1608336091,2698417981
2026-09-04T08:50:30Z,f9540943,mandelbrot,go,0.63,4374528,2429922,,1644372342,2506562972
2026-09-04T08:50:30Z,f9540943,collatz,bit,0.39,2064384,257012,6,1022876190,3379296360
2026-09-04T08:50:30Z,f9540943,collatz,c,0.16,1474560,33432,,420804841,930488899
2026-09-04T08:50:30Z,f9540943,collatz,go,0.24,4308992,2429874,,631461549,935436390
2026-09-04T08:50:30Z,f9540943,alloc,bit,0.75,6193152,274338,10006006,1862779011,12716428310
2026-09-04T08:50:30Z,f9540943,alloc,c,0.25,1802240,33512,10004000,662420574,4288326907
2026-09-04T08:50:30Z,f9540943,alloc,go,0.12,11124736,2446850,10002310,445818386,2151652747
2026-09-04T08:50:30Z,f9540943,allocflat,bit,0.11,5996544,273926,4006,297072043,2173903505
2026-09-04T08:50:30Z,f9540943,allocflat,c,0.01,1589248,33512,2000,22775925,59380103
2026-09-04T08:50:30Z,f9540943,allocflat,go,0.03,11108352,2430290,2320,142726928,402034583
2026-09-04T08:50:30Z,f9540943,strings,bit,0.75,137166848,291332,7125035,1910486693,12285988227
2026-09-04T08:50:30Z,f9540943,strings,c,0.04,32194560,33640,,119807375,643373517
2026-09-04T08:50:30Z,f9540943,strings,go,0.10,95322112,2429890,,419033235,1642200510
2026-09-04T08:50:30Z,f9540943,map,bit,0.22,38109184,294016,14,511312032,1640530866
2026-09-04T08:50:30Z,f9540943,map,c,0.06,202850304,33544,,137374113,228878873
2026-09-04T08:50:30Z,f9540943,map,go,0.15,43597824,2430258,,357893092,693886794
2026-09-04T08:50:30Z,f9540943,sort,bit,0.32,32653312,292561,600026,744593728,4693890771
2026-09-04T08:50:30Z,f9540943,sort,c,0.12,11567104,33656,,286685327,508587931
2026-09-04T08:50:30Z,f9540943,sort,go,0.14,15499264,2448338,,362125929,943013533
2026-09-04T08:50:30Z,f9540943,matrix,bit,1.46,8552448,273795,16,3821682270,30834475926
2026-09-04T08:50:30Z,f9540943,matrix,c,0.16,7831552,33560,3,404051465,1656122953
2026-09-04T08:50:30Z,f9540943,matrix,go,0.38,11583488,2430226,279,978472822,7324117395
2026-09-04T08:50:30Z,f9540943,json,bit,1.54,284098560,384257,6000056,3668310467,23976393804
2026-09-04T08:50:30Z,f9540943,json,c,0.09,132481024,34056,,229307331,1372067273
2026-09-04T08:50:30Z,f9540943,json,go,0.12,58277888,3766770,,385520654,2142092213
2026-09-06T00:33:47Z,388eb7e2,fib,bit,0.23,1966080,257040,6,1024018309,5962567171
2026-09-06T00:33:47Z,388eb7e2,fib,c,0.14,1490944,33448,,637619195,3146732357
2026-09-06T00:33:47Z,388eb7e2,fib,go,0.21,4308992,2429906,,950844881,5136623733
2026-09-06T00:33:47Z,388eb7e2,mandelbrot,bit,0.49,1966080,257127,6,2128631250,5004423020
2026-09-06T00:33:47Z,388eb7e2,mandelbrot,c,0.35,1474560,33440,,1606136394,2698801494
2026-09-06T00:33:47Z,388eb7e2,mandelbrot,go,0.36,4390912,2429922,,1638765614,2506136229
2026-09-06T00:33:47Z,388eb7e2,collatz,bit,0.20,2097152,257124,6,912655925,2846756996
2026-09-06T00:33:47Z,388eb7e2,collatz,c,0.09,1490944,33432,,411611059,930593842
2026-09-06T00:33:47Z,388eb7e2,collatz,go,0.14,4325376,2429874,,626780636,935112978
2026-09-06T00:33:47Z,388eb7e2,alloc,bit,0.36,6225920,257618,10006006,1537774128,11489948256
2026-09-06T00:33:47Z,388eb7e2,alloc,c,0.14,1736704,33512,10004000,636452769,4287430348
